HardwareTimestamp,PythonTimestamp,ax,ay,az,gx,gy,gz,mx,my,mz,temp,press,alt,head,sat,lat,lon,gpsAlt
83203,83156.12939,1.326387763,-0.404620081,8.692149162,0.064217456,0.004529862,-0.0042634,-7.83302021,1.499940038,4.04150486,29.79999924,99154,216.2501984,169.1596832,0,0,0,0
83243,83195.78345,1.259350061,-0.48123455,8.61314106,0.053825419,0.003464012,-0.005862175,-7.799687862,1.516605973,4.166500092,29.79999924,99154,216.589035,168.99646,0,0,0,0
83283,83235.23511,1.315613866,-0.412999779,8.541314125,0.078339972,0.005862175,-0.006661562,-7.966348171,1.474941015,4.083169937,29.79999924,99154,216.0807648,169.5106659,0,0,0,0
83323,83274.84058,1.313219666,-0.301669419,8.626308441,0.066615619,0.00106585,-0.005595712,-7.799687862,1.341613054,4.058170795,29.79999924,99154,215.8266449,170.2401428,0,0,0,0
83363,83315.88843,1.267729759,-0.337582439,8.646659851,0.057022974,0.004529862,-0.005862175,-7.891351223,1.499940038,3.999840021,29.79999924,99154,216.0807648,169.2379456,0,0,0,0
83403,83355.57397,1.224634171,-0.488417149,8.620323181,0.057822358,0.002664625,-0.007194487,-7.774689198,1.433276057,4.083169937,29.79999924,99154,216.0807648,169.5547028,0,0,0,0
83443,83395.66846,1.243787766,-0.463278025,8.670601845,0.06981317,0.000799387,-0.008793262,-7.891351223,1.516605973,4.016506195,29.79999924,99154,216.4196167,169.1212006,0,0,0,0
83483,83435.62939,1.30005157,-0.274136096,8.712499619,0.075675346,0.0063951,-0.005329249,-7.916349888,1.541604996,4.058170795,29.79999924,99154,216.4196167,168.9803162,0,0,0,0
83523,83475.10303,1.292868972,-0.307654917,8.607154846,0.05808882,0.005062787,-0.007194487,-7.924683094,1.458274961,4.124835014,29.79999924,99154,216.0807648,169.5732574,0,0,0,0
83563,83515.18311,1.248576164,-0.476446152,8.664615631,0.057289433,0.00319755,-0.007727412,-7.849686146,1.566604018,3.974841118,29.79999924,99154,216.0807648,168.7134552,0,0,0,0
83603,83554.50806,1.252167463,-0.513556242,8.702922821,0.066882081,0.00319755,-0.007460949,-7.94134903,1.433276057,3.999840021,29.79999924,99154,216.3348999,169.7692413,0,0,0,0
83643,83599.30493,1.267729759,-0.342370838,8.639476776,0.07301072,0.005329249,-0.008793262,-7.83302021,1.516605973,3.974841118,29.79999924,99154,216.0807648,169.0421448,0,0,0,0
83687,83677.97168,1.279700756,-0.29688102,8.56046772,0.061819296,0.005862175,-0.005329249,-7.799687862,1.499940038,4.124835014,29.79999924,99150,216.7579498,169.1144714,0,0,0,0
83766,83719.50586,1.267729759,-0.494402647,8.646659851,0.062352221,0.005062787,-0.006661562,-7.874684811,1.499940038,4.058170795,29.79999924,99150,216.0807648,169.2156982,0,0,0,0
83806,83758.6001,1.279700756,-0.414196908,8.645462036,0.073810108,0.0042634,-0.005862175,-7.808021069,1.474941015,4.083169937,29.79999924,99150,216.589035,169.3028412,0,0,0,0
83846,83797.89478,1.272518158,-0.231040463,8.705317497,0.066349156,0.001332312,-0.006661562,-8.008012772,1.474941015,4.04150486,29.79999924,99150,216.6737518,169.5640411,0,0,0,0
83886,83838.09424,1.284489155,-0.355538964,8.611943245,0.055690661,0.001865237,-0.005595712,-7.891351223,1.499940038,4.083169937,29.79999924,99150,216.5043335,169.2379456,0,0,0,0
83926,83881.41235,1.222239971,-0.448912829,8.65144825,0.062885143,0.003996937,-0.007993874,-7.891351223,1.433276057,4.083169937,29.79999924,99150,216.4196167,169.7058105,0,0,0,0
83966,83918.39307,1.248576164,-0.361524463,8.680178642,0.074076563,0.005062787,-0.007460949,-7.94134903,1.458274961,4.058170795,29.79999924,99150,216.3348999,169.5946655,0,0,0,0
84006,83957.66553,1.246181965,-0.351947635,8.672995567,0.067415006,0.003464012,-0.009059724,-7.83302021,1.516605973,4.083169937,29.79999924,99150,216.1654816,169.0421448,0,0,0,0
84046,83998.05078,1.296460271,-0.37110126,8.620323181,0.061286367,0.003464012,-0.004529862,-7.94134903,1.416610003,4.016506195,29.79999924,99150,216.589035,169.8857422,0,0,0,0
84086,84039.02686,1.250970364,-0.441730201,8.635885239,0.062352221,0.003996937,-0.0063951,-7.891351223,1.39161098,4.04150486,29.79999924,99150,216.1654816,169.9989319,0,0,0,0
84126,84079.39868,1.289277673,-0.48482585,8.61314106,0.063151613,0.0042634,-0.007460949,-7.73302412,1.541604996,4.058170795,29.79999924,99150,216.3348999,168.7256927,0,0,0,0
84166,84119.60742,1.303642869,-0.344765037,8.633491516,0.072477795,0.005595712,-0.009059724,-7.891351223,1.39161098,4.058170795,29.79999924,99150,216.4196167,169.9989319,0,0,0,0
84206,84159.62695,1.267729759,-0.308852017,8.633491516,0.061819296,0.005329249,-0.006928025,-8.008012772,1.416610003,4.083169937,29.79999924,99150,216.8426666,169.9682159,0,0,0,0
84246,84203.36914,1.223437071,-0.398634583,8.661025047,0.057289433,0.00319755,-0.007194487,-7.808021069,1.474941015,4.208165169,29.79999924,99150,216.7579498,169.3028412,0,0,0,0
84286,84238.875,1.26653266,-0.439336002,8.637083054,0.062885143,0.003730475,-0.005595712,-7.808021069,1.499940038,4.016506195,29.79999924,99150,216.2501984,169.1258087,0,0,0,0
84326,84278.17505,1.280897856,-0.399831682,8.662221909,0.07194487,0.002664625,-0.005595712,-7.849686146,1.39161098,3.916510105,29.79999924,99150,216.4196167,169.9469299,0,0,0,0
84366,84317.69849,1.273715258,-0.278924495,8.591592789,0.065549769,0.000532925,-0.004796324,-7.891351223,1.39161098,4.04150486,29.79999924,99150,216.7579498,169.9989319,0,0,0,0
84406,84358.98633,1.282094955,-0.478840351,8.65144825,0.055157732,0.006128637,-0.0042634,-8.008012772,1.349946022,3.958174944,29.79999924,99150,216.589035,170.431366,0,0,0,0
84446,84398.17139,1.244984865,-0.420182407,8.637083054,0.065549769,0.003996937,-0.005062787,-7.799687862,1.416610003,4.058170795,29.79999924,99150,216.4196167,169.7059326,0,0,0,0
84486,84440.06445,1.201889277,-0.330399841,8.59278965,0.069280244,0.006661562,-0.007727412,-7.916349888,1.458274961,4.083169937,29.79999924,99150,216.6737518,169.5625153,0,0,0,0
84526,84477.85742,1.244984865,-0.319625914,8.644265175,0.066349156,0.002664625,-0.005329249,-7.799687862,1.541604996,4.016506195,29.79999924,99150,216.5043335,168.8196106,0,0,0,0
84566,84518.28052,1.291671872,-0.395043284,8.629899979,0.06261868,0.003464012,-0.005329249,-7.874684811,1.549937963,4.083169937,29.79999924,99150,216.5043335,168.8650818,0,0,0,0
84606,84558.40796,1.26413846,-0.342370838,8.633491516,0.061819296,0.006661562,-0.0063951,-7.774689198,1.474941015,3.999840021,29.79999924,99150,216.589035,169.2580414,0,0,0,0
84646,84603.63428,1.284489155,-0.399831682,8.699332237,0.064217456,0.005329249,-0.007727412,-7.83302021,1.458274961,3.974841118,29.79999924,99150,216.589035,169.4539642,0,0,0,0
84690,84642.16699,1.268926859,-0.36990416,8.667010307,0.067415006,0.005862175,-0.008793262,-7.849686146,1.458274961,4.016506195,29.79999924,99150,216.4196167,169.4758606,0,0,0,0
84730,84682.28223,1.254561663,-0.302866518,8.629899979,0.065283306,0.002931087,-0.006128637,-7.874684811,1.416610003,4.016506195,29.79999924,99150,216.589035,169.8019104,0,0,0,0
84770,84723.29102,1.252167463,-0.435744703,8.65743351,0.059421133,0.005862175,-0.005595712,-7.916349888,1.474941015,4.04150486,29.79999924,99150,216.5043335,169.4459076,0,0,0,0
84810,84762.60254,1.283292055,-0.475249052,8.6957407,0.065283306,0.005062787,-0.006128637,-7.774689198,1.608268976,4.14150095,29.79999924,99150,216.0807648,168.3126678,0,0,0,0
84850,84802.01147,1.258152962,-0.37349546,8.713697433,0.069280244,0.007194487,-0.005862175,-7.83302021,1.474941015,4.124835014,29.79999924,99150,216.6737518,169.3361969,0,0,0,0
84890,84842.01074,1.26653266,-0.307654917,8.652645111,0.067947932,0.000266462,-0.009059724,-7.924683094,1.516605973,4.016506195,29.79999924,99150,216.4196167,169.1658783,0,0,0,0
84930,84881.99609,1.304839969,-0.392649084,8.638279915,0.059421133,0.003730475,-0.005062787,-7.849686146,1.349946022,4.083169937,29.79999924,99150,216.4196167,170.2420349,0,0,0,0
84970,84922.78711,1.256955862,-0.415394008,8.681375504,0.063418068,0.003730475,-0.005062787,-7.924683094,1.516605973,4.016506195,29.79999924,99150,216.589035,169.1658783,0,0,0,0
85010,84962.21729,1.268926859,-0.398634583,8.668207169,0.070079632,0.002931087,-0.005329249,-7.916349888,1.541604996,4.04150486,29.79999924,99150,216.0807648,168.9803162,0,0,0,0
85050,85002.06372,1.252167463,-0.265756398,8.686163902,0.065549769,0.003730475,-0.008793262,-7.808021069,1.516605973,4.058170795,29.79999924,99150,216.6737518,169.0079193,0,0,0,0
85090,85042.97949,1.307234168,-0.350750536,8.711302757,0.061019909,0.005062787,-0.005862175,-7.891351223,1.39161098,4.083169937,29.79999924,99150,216.5043335,169.9989319,0,0,0,0
85130,85082.4585,1.217451572,-0.389057785,8.63109684,0.060486984,0.001865237,-0.006928025,-7.849686146,1.566604018,3.958174944,29.79999924,99150,216.4196167,168.7134552,0,0,0,0
85170,85122.30347,1.277306557,-0.418985307,8.635885239,0.067148544,0.003464012,-0.006661562,-7.924683094,1.458274961,3.974841118,29.79999924,99150,216.4196167,169.5732574,0,0,0,0
85210,85161.86597,1.244984865,-0.336385339,8.661025047,0.068480857,0.0042634,-0.005329249,-7.774689198,1.458274961,4.016506195,29.79999924,99150,216.5043335,169.3766479,0,0,0,0
85250,85201.57495,1.26653266,-0.350750536,8.634688377,0.05808882,0.004529862,-0.0042634,-7.849686146,1.433276057,3.958174944,29.79999924,99150,216.4196167,169.6523438,0,0,0,0
85290,85242.34839,1.258152962,-0.430956304,8.677783966,0.059421133,0.003730475,-0.006661562,-7.849686146,1.516605973,4.083169937,29.79999924,99150,216.3348999,169.0648499,0,0,0,0
85330,85282.25928,1.288080573,-0.37349546,8.599972725,0.075142421,0.004529862,-0.007993874,-7.924683094,1.499940038,4.083169937,29.79999924,99150,215.9960632,169.2821655,0,0,0,0
85370,85322.58984,1.268926859,-0.36990416,8.626308441,0.059421133,0.004796324,-0.005329249,-7.924683094,1.474941015,4.016506195,29.79999924,99150,216.6737518,169.4567413,0,0,0,0
85410,85362.03931,1.321599364,-0.427365005,8.530540466,0.063684531,0.00319755,-0.005862175,-7.874684811,1.474941015,4.016506195,29.79999924,99150,216.5043335,169.3913269,0,0,0,0
85450,85402.24536,1.322796464,-0.37110126,8.55448246,0.06261868,0.003996937,-0.006928025,-7.916349888,1.474941015,4.058170795,29.79999924,99150,216.5043335,169.4459076,0,0,0,0
85490,85441.72339,1.284489155,-0.350750536,8.700529099,0.066349156,0.004529862,-0.006928025,-7.916349888,1.499940038,4.083169937,29.79999924,99150,216.6737518,169.2711487,0,0,0,0
85530,85482.2583,1.297657371,-0.359130263,8.652645111,0.065283306,0.004529862,-0.008526799,-7.799687862,1.474941015,4.099835873,29.79999924,99150,216.6737518,169.2916565,0,0,0,0
85570,85522.30371,1.312022567,-0.357933164,8.609549522,0.062352221,0.003730475,-0.006928025,-7.891351223,1.458274961,4.083169937,29.79999924,99150,216.7579498,169.5301819,0,0,0,0
85610,85562.70117,1.249773264,-0.434547603,8.602366447,0.063418068,0.001865237,-0.005862175,-7.874684811,1.516605973,4.04150486,29.79999924,99150,216.5043335,169.0987396,0,0,0,0
85650,85607.52856,1.278503656,-0.404620081,8.704120636,0.063151613,0.005862175,-0.0063951,-7.83302021,1.458274961,4.083169937,29.79999924,99150,216.9273834,169.4539642,0,0,0,0
85695,85686.67969,1.240196466,-0.407014281,8.579621315,0.065816231,0.007460949,-0.007194487,-7.874684811,1.416610003,4.016506195,29.79999924,99148,216.9273834,169.8019104,0,0,0,0
85774,85726.28931,1.302445769,-0.367509961,8.705317497,0.062085759,0.004529862,-0.007727412,-7.799687862,1.433276057,3.958174944,29.79999924,99148,217.096817,169.5874481,0,0,0,0
85814,85766.18286,1.26533556,-0.417788208,8.634688377,0.064217456,0.0063951,-0.006128637,-7.83302021,1.416610003,4.083169937,29.79999924,99148,216.9273834,169.7488098,0,0,0,0
85854,85805.98486,1.29885447,-0.37349546,8.617929459,0.063684531,0.003996937,-0.007727412,-7.808021069,1.516605973,4.083169937,29.79999924,99148,216.9273834,169.0079193,0,0,0,0
85894,85846.37573,1.260547161,-0.37229836,8.684967041,0.067681469,0.0042634,-0.0042634,-7.891351223,1.374945045,4.016506195,29.79999924,99148,216.8426666,170.1163177,0,0,0,0
85934,85886.62744,1.288080573,-0.423773706,8.603564262,0.062085759,0.006128637,-0.007194487,-8.024679184,1.474941015,4.124835014,29.79999924,99148,216.9273834,169.5852356,0,0,0,0
85974,85926.67944,1.320402265,-0.404620081,8.638279915,0.065816231,0.003464012,-0.010658499,-7.916349888,1.433276057,4.04150486,29.79999924,99148,216.589035,169.7376251,0,0,0,0
86014,85966.12988,1.288080573,-0.294486821,8.584410667,0.070612557,0.0063951,-0.006928025,-7.924683094,1.349946022,4.058170795,29.79999924,99148,216.9273834,170.3326416,0,0,0,0
86054,86005.85938,1.335964561,-0.374692559,8.694543839,0.057822358,0.000799387,-0.007460949,-7.891351223,1.433276057,4.099835873,29.79999924,99148,216.7579498,169.7058105,0,0,0,0
86094,86046.40259,1.327584863,-0.398634583,8.626308441,0.067947932,0.004529862,-0.007727412,-7.83302021,1.541604996,4.083169937,29.79999924,99148,216.8426666,168.8659973,0,0,0,0
86134,86085.96826,1.315613866,-0.359130263,8.659827232,0.068747319,0.001865237,-0.005595712,-7.758022785,1.549937963,4.04150486,29.79999924,99148,217.0121002,168.7019043,0,0,0,0
86174,86126.5061,1.248576164,-0.378283858,8.643068314,0.063684531,0.0021317,-0.008793262,-7.849686146,1.416610003,3.999840021,29.79999924,99148,217.2662506,169.7700958,0,0,0,0
86214,86166.60571,1.256955862,-0.403422982,8.650250435,0.062352221,0.0042634,-0.0063951,-7.874684811,1.416610003,3.958174944,29.79999924,99148,216.6737518,169.8019104,0,0,0,0
86254,86206.15161,1.326387763,-0.414196908,8.662221909,0.066082694,0.000266462,-0.007727412,-7.849686146,1.416610003,3.974841118,29.79999924,99148,216.9273834,169.7700958,0,0,0,0
86294,86245.86035,1.233013868,-0.391451985,8.56046772,0.067947932,0.003730475,-0.005329249,-7.924683094,1.516605973,4.058170795,29.79999924,99148,217.0121002,169.1658783,0,0,0,0
86334,86286.38013,1.297657371,-0.44651863,8.63109684,0.058888208,0.002398162,-0.007727412,-7.924683094,1.499940038,4.14150095,29.79999924,99148,216.9273834,169.2821655,0,0,0,0
86374,86327.1499,1.217451572,-0.398634583,8.74003315,0.06981317,0.006661562,-0.006128637,-7.808021069,1.433276057,3.999840021,29.79999924,99148,216.8426666,169.5983276,0,0,0,0
86414,86365.78271,1.296460271,-0.33399114,8.621520042,0.067415006,0.0021317,-0.009592649,-7.808021069,1.433276057,4.04150486,29.79999924,99148,216.8426666,169.5983276,0,0,0,0
86454,86405.56396,1.33955586,-0.405817181,8.641871452,0.065816231,0.003996937,-0.007460949,-7.874684811,1.341613054,4.04150486,29.79999924,99148,216.9273834,170.3313293,0,0,0,0
86494,86447.82178,1.289277673,-0.436941803,8.614337921,0.056490045,0.003730475,-0.008260337,-7.983014107,1.416610003,3.883177996,29.79999924,99148,217.0121002,169.937439,0,0,0,0
86534,86485.78052,1.26533556,-0.418985307,8.735244751,0.07194487,0.002931087,-0.004796324,-7.799687862,1.549937963,4.166500092,29.79999924,99148,216.8426666,168.7607117,0,0,0,0
86574,86526.60815,1.289277673,-0.310049117,8.622717857,0.069013782,0.004529862,-0.006661562,-7.849686146,1.474941015,3.974841118,29.79999924,99148,217.0121002,169.3583069,0,0,0,0
86614,86565.93677,1.295263171,-0.29807812,8.693346024,0.059954058,0.002398162,-0.006128637,-7.891351223,1.499940038,3.974841118,29.79999924,99148,216.8426666,169.2379456,0,0,0,0
86654,86610.68164,1.233013868,-0.40940848,8.597578049,0.055424199,0.003996937,-0.005062787,-7.874684811,1.516605973,3.974841118,29.79999924,99148,216.9273834,169.0987396,0,0,0,0
86699,86651.68408,1.280897856,-0.421379507,8.627506256,0.068747319,0.001332312,-0.004796324,-7.891351223,1.474941015,3.999840021,29.79999924,99148,216.9273834,169.4132233,0,0,0,0
86739,86691.76367,1.26294136,-0.299275219,8.644265175,0.07301072,0.004796324,-0.005329249,-7.799687862,1.474941015,4.016506195,29.79999924,99148,217.0121002,169.2916565,0,0,0,0
86779,86731.08203,1.320402265,-0.302866518,8.690952301,0.059154671,0.00319755,-0.004796324,-7.891351223,1.416610003,4.099835873,29.79999924,99148,217.0121002,169.8229828,0,0,0,0
86819,86772.73779,1.241393566,-0.439336002,8.604761124,0.060220521,0.0042634,-0.007194487,-7.891351223,1.433276057,4.099835873,29.79999924,99148,216.9273834,169.7058105,0,0,0,0
86859,86811.95142,1.235408068,-0.462080926,8.609549522,0.067415006,0.0042634,-0.009859112,-7.874684811,1.433276057,4.04150486,29.79999924,99148,216.9273834,169.6844788,0,0,0,0
86899,86851.04175,1.329979062,-0.310049117,8.629899979,0.069280244,0.005595712,-0.0063951,-7.924683094,1.458274961,3.999840021,29.79999924,99148,216.9273834,169.5732574,0,0,0,0
86939,86890.85376,1.29885447,-0.292092621,8.655038834,0.064750381,0.0042634,-0.001598775,-7.916349888,1.549937963,4.166500092,29.79999924,99148,216.8426666,168.9222107,0,0,0,0
86979,86931.37036,1.244984865,-0.412999779,8.696937561,0.059154671,0.0021317,-0.0063951,-7.808021069,1.549937963,4.099835873,29.79999924,99148,216.589035,168.7723999,0,0,0,0
87019,86971.31445,1.22822547,-0.452504128,8.595184326,0.067415006,0.005329249,-0.003996937,-7.808021069,1.433276057,4.016506195,29.79999924,99148,216.7579498,169.5983276,0,0,0,0
87059,87012.79834,1.246181965,-0.389057785,8.65144825,0.069546707,0.0042634,-0.0063951,-7.874684811,1.416610003,4.04150486,29.79999924,99148,216.7579498,169.8019104,0,0,0,0
87099,87051.23999,1.350329757,-0.314837515,8.620323181,0.064217456,0.004796324,-0.007993874,-7.924683094,1.458274961,4.04150486,29.79999924,99148,216.9273834,169.5732574,0,0,0,0
87139,87090.87109,1.292868972,-0.405817181,8.638279915,0.064483918,0.005062787,-0.0063951,-7.83302021,1.499940038,4.04150486,29.79999924,99148,216.7579498,169.1596832,0,0,0,0
87179,87131.41528,1.252167463,-0.427365005,8.678980827,0.062352221,0.000532925,-0.0063951,-7.874684811,1.433276057,3.999840021,29.79999924,99148,216.7579498,169.6844788,0,0,0,0
87219,87172.271,1.254561663,-0.378283858,8.716091156,0.064750381,0.007460949,-0.007993874,-7.774689198,1.591603041,4.166500092,29.79999924,99148,216.589035,168.4304962,0,0,0,0
87259,87211.27832,1.221042871,-0.281318694,8.611943245,0.068747319,0.0042634,-0.007460949,-7.83302021,1.349946022,4.124835014,29.79999924,99148,216.9273834,170.2216797,0,0,0,0
87299,87252.31348,1.331176162,-0.383072257,8.576030731,0.060753446,0.0021317,-0.009326187,-7.808021069,1.541604996,4.099835873,29.79999924,99148,216.9273834,168.8312531,0,0,0,0
87339,87292.10498,1.26533556,-0.387860686,8.595184326,0.062885143,0.003730475,-0.006661562,-7.83302021,1.433276057,4.016506195,29.79999924,99148,216.9273834,169.6307983,0,0,0,0
87379,87331.23926,1.272518158,-0.429759204,8.628703117,0.067681469,0.004529862,-0.008260337,-7.774689198,1.516605973,4.058170795,29.79999924,99148,217.2662506,168.9619446,0,0,0,0
87419,87370.78882,1.285686255,-0.311246216,8.688557625,0.069546707,0.003996937,-0.007727412,-7.849686146,1.474941015,4.058170795,29.79999924,99148,216.9273834,169.3583069,0,0,0,0
87459,87411.70557,1.261744261,-0.366312861,8.683769226,0.058621746,0.005329249,-0.009859112,-7.924683094,1.433276057,4.083169937,29.79999924,99148,216.9273834,169.7481842,0,0,0,0
87499,87451.12158,1.268926859,-0.438138902,8.646659851,0.062352221,0.003464012,-0.008793262,-7.799687862,1.433276057,4.083169937,29.79999924,99148,216.9273834,169.5874481,0,0,0,0
87539,87491.1394,1.255758762,-0.441730201,8.646659851,0.066615619,0.003730475,-0.010125575,-7.924683094,1.499940038,4.124835014,29.79999924,99148,216.9273834,169.2821655,0,0,0,0
87579,87531.75806,1.309628367,-0.33279404,8.568847656,0.068747319,0.004796324,-0.006661562,-7.849686146,1.516605973,3.999840021,29.79999924,99148,217.0121002,169.0648499,0,0,0,0
87619,87572.04053,1.259350061,-0.33518824,8.725667953,0.062085759,0.001865237,-0.008526799,-7.891351223,1.433276057,3.999840021,29.79999924,99148,216.8426666,169.7058105,0,0,0,0
87659,87616.15186,1.270123959,-0.460883826,8.671798706,0.059154671,0.005595712,-0.008260337,-7.83302021,1.433276057,4.099835873,29.79999924,99148,217.096817,169.6307983,0,0,0,0
87704,87695.6604,1.252167463,-0.403422982,8.724471092,0.067148544,0.001865237,-0.009059724,-7.891351223,1.591603041,4.04150486,29.79999924,99148,217.0121002,168.5970154,0,0,0,0
87783,87735.11353,1.26413846,-0.337582439,8.729259491,0.061286367,0.00319755,-0.006128637,-7.808021069,1.541604996,4.14150095,29.79999924,99148,216.9273834,168.8312531,0,0,0,0
87823,87775.53613,1.282094955,-0.381875157,8.637083054,0.061019909,0.001598775,-0.005062787,-7.808021069,1.416610003,4.124835014,29.79999924,99148,216.9273834,169.7166748,0,0,0,0
87863,87814.76343,1.315613866,-0.432153404,8.696937561,0.064217456,0.004796324,-0.005062787,-7.924683094,1.499940038,4.058170795,29.79999924,99148,216.9273834,169.2821655,0,0,0,0
87903,87854.86304,1.292868972,-0.328005642,8.602366447,0.067947932,0.002664625,-0.006928025,-7.83302021,1.516605973,4.04150486,29.79999924,99148,216.9273834,169.0421448,0,0,0,0
87943,87894.771,1.248576164,-0.374692559,8.647856712,0.064483918,0.0042634,-0.009326187,-7.916349888,1.39161098,4.016506195,29.79999924,99148,217.096817,170.0298615,0,0,0,0
87983,87934.77051,1.277306557,-0.424970806,8.735244751,0.063418068,0.00319755,-0.007460949,-7.94134903,1.458274961,4.124835014,29.79999924,99148,216.589035,169.5946655,0,0,0,0
88023,87975.49023,1.254561663,-0.354341865,8.656236649,0.063418068,0.002931087,-0.008260337,-7.874684811,1.458274961,4.124835014,29.79999924,99148,216.3348999,169.5085144,0,0,0,0
88063,88015.02051,1.279700756,-0.385466486,8.640673637,0.066882081,0.0063951,-0.006128637,-7.966348171,1.374945045,3.958174944,29.79999924,99148,216.9273834,170.2075653,0,0,0,0
88103,88055.18262,1.200692177,-0.399831682,8.616731644,0.064483918,0.005862175,-0.008793262,-7.966348171,1.374945045,4.04150486,29.79999924,99148,216.9273834,170.2075653,0,0,0,0
88143,88095.92407,1.313219666,-0.312443316,8.635885239,0.062085759,0.003464012,-0.006128637,-7.849686146,1.458274961,4.058170795,29.79999924,99148,216.9273834,169.4758606,0,0,0,0
88183,88135.77026,1.22702837,-0.421379507,8.644265175,0.065016843,0.0021317,-0.009059724,-7.924683094,1.433276057,4.083169937,29.79999924,99148,216.2501984,169.7481842,0,0,0,0
88223,88174.67627,1.304839969,-0.389057785,8.615534782,0.063950993,0.002931087,-0.005062787,-7.83302021,1.458274961,4.058170795,29.79999924,99148,216.8426666,169.4539642,0,0,0,0
88263,88215.84741,1.273715258,-0.365115762,8.535328865,0.069280244,0.003996937,-0.010658499,-7.924683094,1.516605973,4.083169937,29.79999924,99148,216.9273834,169.1658783,0,0,0,0
88303,88255.74927,1.302445769,-0.325611442,8.601169586,0.059954058,0.005062787,-0.007460949,-7.891351223,1.458274961,4.04150486,29.79999924,99148,216.6737518,169.5301819,0,0,0,0
88343,88295.6897,1.323993564,-0.391451985,8.620323181,0.063684531,0.000532925,-0.009059724,-7.916349888,1.39161098,4.016506195,29.79999924,99148,216.9273834,170.0298615,0,0,0,0
88383,88335.90796,1.271321058,-0.359130263,8.671798706,0.066615619,0.00319755,-0.007194487,-7.758022785,1.416610003,4.083169937,29.79999924,99148,216.7579498,169.651825,0,0,0,0
88423,88375.24023,1.248576164,-0.362721562,8.664615631,0.063684531,0.00319755,-0.006661562,-7.808021069,1.516605973,4.04150486,29.79999924,99148,216.9273834,169.0079193,0,0,0,0
88463,88416.38477,1.30124867,-0.405817181,8.641871452,0.064217456,0.004529862,-0.007194487,-7.924683094,1.608268976,3.958174944,29.79999924,99148,216.6737518,168.5279541,0,0,0,0
88503,88456.39795,1.284489155,-0.362721562,8.692149162,0.065016843,0.003730475,-0.006661562,-7.891351223,1.416610003,3.999840021,29.79999924,99148,216.6737518,169.8229828,0,0,0,0
88543,88495.96216,1.335964561,-0.415394008,8.588001251,0.063684531,0.004796324,-0.007194487,-7.874684811,1.474941015,4.058170795,29.79999924,99148,216.9273834,169.3913269,0,0,0,0
88583,88535.46533,1.26653266,-0.398634583,8.598775864,0.069546707,0.002398162,-0.007194487,-7.874684811,1.499940038,4.124835014,29.79999924,99148,216.9273834,169.2156982,0,0,0,0
88623,88574.95215,1.26533556,-0.386663586,8.621520042,0.064483918,0.006128637,-0.009326187,-7.73302412,1.499940038,4.04150486,29.79999924,99148,217.0121002,169.0229034,0,0,0,0
88663,88619.87793,1.268926859,-0.342370838,8.604761124,0.062885143,0.0042634,-0.006928025,-7.83302021,1.349946022,3.974841118,29.79999924,99148,216.9273834,170.2216797,0,0,0,0
88708,88660.12695,1.276109457,-0.407014281,8.647856712,0.065016843,0.003996937,-0.006661562,-7.916349888,1.458274961,3.974841118,29.79999924,99148,216.8426666,169.5625153,0,0,0,0
88748,88701.27637,1.219845772,-0.345962137,8.591592789,0.068747319,0.004529862,-0.007727412,-7.849686146,1.499940038,3.974841118,29.79999924,99148,216.8426666,169.1821594,0,0,0,0
88788,88740.84497,1.284489155,-0.37110126,8.665813446,0.059954058,0.0042634,-0.0063951,-7.874684811,1.458274961,3.958174944,29.79999924,99148,216.7579498,169.5085144,0,0,0,0
88828,88780.63501,1.282094955,-0.433350503,8.672995567,0.064750381,0.004796324,-0.007194487,-7.849686146,1.474941015,4.14150095,29.79999924,99148,216.8426666,169.3583069,0,0,0,0
88868,88821.30859,1.201889277,-0.341173738,8.66940403,0.070079632,0.003730475,-0.009059724,-7.774689198,1.474941015,4.04150486,29.79999924,99148,217.0121002,169.2580414,0,0,0,0
88908,88860.37012,1.30124867,-0.380678058,8.74601841,0.064217456,0.005062787,-0.010924961,-7.83302021,1.499940038,4.04150486,29.79999924,99148,217.096817,169.1596832,0,0,0,0
88948,88900.91138,1.255758762,-0.398634583,8.656236649,0.061552834,0.004796324,-0.005062787,-7.849686146,1.474941015,4.04150486,29.79999924,99148,216.9273834,169.3583069,0,0,0,0
88988,88941.36304,1.254561663,-0.434547603,8.668207169,0.065816231,0.004796324,-0.006128637,-7.808021069,1.39161098,4.058170795,29.79999924,99148,217.096817,169.8943787,0,0,0,0
89028,88979.7981,1.250970364,-0.349553436,8.628703117,0.066349156,0.006128637,-0.006661562,-7.83302021,1.416610003,4.124835014,29.79999924,99148,216.8426666,169.7488098,0,0,0,0
89068,89020.04565,1.315613866,-0.407014281,8.633491516,0.060220521,0.001598775,-0.008260337,-7.83302021,1.39161098,4.04150486,29.79999924,99148,216.8426666,169.9259644,0,0,0,0
89108,89059.75439,1.259350061,-0.421379507,8.628703117,0.067148544,0.0042634,-0.008260337,-7.916349888,1.458274961,4.04150486,29.79999924,99148,216.9273834,169.5625153,0,0,0,0
89148,89100.35571,1.282094955,-0.355538964,8.649053574,0.061819296,0.002931087,-0.0063951,-7.94134903,1.433276057,4.04150486,29.79999924,99148,217.096817,169.7692413,0,0,0,0
